id	title	title_source	title_uri	ccodes	matches	variants	types	aat_types	parent_name	lon	lat	geo_source	description
8530072	Liuzhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8530072	CN	tgn:8530072	Liuzhuang;刘庄	inhabited place	300008347	Henan, Zhongguo, Asia, World	114.628099	33.826455	Getty TGN Jun 2017	
8530457	Qingshidong	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8530457	CN	tgn:8530457	Qingshidong;青石洞	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.023	37.2758	Getty TGN Jun 2017	
8530820	Xiwang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8530820	CN	tgn:8530820	Xiwang;西网	inhabited place	300008347	Henan, Zhongguo, Asia, World	114.184567	34.805525	Getty TGN Jun 2017	
8531093	Zhangjiazhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531093	CN	tgn:8531093	Zhangjiazhuang;张家庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	98.6441	39.7448	Getty TGN Jun 2017	
8531179	Kanglukou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531179	CN	tgn:8531179	Kanglukou;康路口	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.269	37.8125	Getty TGN Jun 2017	
8531207	Fanjiazhai	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531207	CN	tgn:8531207	Fanjiazhai;范家寨	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.705	37.8492	Getty TGN Jun 2017	
8531259	Shigaokuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531259	CN	tgn:8531259	Shigaokuang;石膏矿	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.889	37.2545	Getty TGN Jun 2017	
8531283	Minfanggou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531283	CN	tgn:8531283	Minfanggou;民房沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.202	37.2657	Getty TGN Jun 2017	
8531320	Wanglingcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531320	CN	tgn:8531320	Wanglingcun;汪岭村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	116.268092	30.515999	Getty TGN Jun 2017	
8531612	Jiannancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8531612	CN	tgn:8531612	Jiannancun;涧南村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.469098	31.731719	Getty TGN Jun 2017	
8532046	Zhangduzijing	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532046	CN	tgn:8532046	Zhangduzijing;胀肚子井	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.862	39.1039	Getty TGN Jun 2017	
8532075	Xiaoliushugou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532075	CN	tgn:8532075	Xiaoliushugou;小柳树沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.873	37.2367	Getty TGN Jun 2017	
8532222	Wujiayao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532222	CN	tgn:8532222	Wujiayao;武家窑	inhabited place	300008347	Gansu, Zhongguo, Asia, World	105.374	34.9658	Getty TGN Jun 2017	
8532239	Dongfancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532239	CN	tgn:8532239	Dongfancun;东畈村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	116.404114	30.543361	Getty TGN Jun 2017	
8532252	Dongfengcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532252	CN	tgn:8532252	Dongfengcun;东风村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	116.301527	30.540424	Getty TGN Jun 2017	
8532360	Fulingcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532360	CN	tgn:8532360	Fulingcun;扶岭村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	115.677641	31.520706	Getty TGN Jun 2017	
8532435	Houxucun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532435	CN	tgn:8532435	Houxucun;后圩村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.775467	31.73807	Getty TGN Jun 2017	
8532457	Zaolinping	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532457	CN	tgn:8532457	Zaolinping;枣林坪	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.951	32.8481	Getty TGN Jun 2017	
8532904	Shanghe	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8532904	CN	tgn:8532904	Shanghe;上河	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.582	37.7192	Getty TGN Jun 2017	
8533216	Lianggangcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8533216	CN	tgn:8533216	Lianggangcun;良岗村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	116.990774	31.753387	Getty TGN Jun 2017	
8533525	Zaogang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8533525	CN	tgn:8533525	Zaogang;枣岗	inhabited place	300008347	Henan, Zhongguo, Asia, World	115.037936	33.632887	Getty TGN Jun 2017	
8533640	Zhulincun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8533640	CN	tgn:8533640	Zhulincun;竹林村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.818891	31.471398	Getty TGN Jun 2017	
8533922	Fanjia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8533922	CN	tgn:8533922	Fanjia;樊家	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.151	34.8798	Getty TGN Jun 2017	
8533923	Shijiachuan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8533923	CN	tgn:8533923	Shijiachuan;史家川	inhabited place	300008347	Gansu, Zhongguo, Asia, World	105.311	34.8813	Getty TGN Jun 2017	
8534300	Anjiashan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8534300	CN	tgn:8534300	Anjiashan;安家山	inhabited place	300008347	Gansu, Zhongguo, Asia, World	105.392	32.759	Getty TGN Jun 2017	
8534974	Gucang Waicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8534974	CN	tgn:8534974	Gucang Waicun;谷仓外村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	109.952187	20.608218	Getty TGN Jun 2017	
8535032	Chenjiaping	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8535032	CN	tgn:8535032	Chenjiaping;陈家坪	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.515	36.4908	Getty TGN Jun 2017	
8535557	Huangjiaquan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8535557	CN	tgn:8535557	Huangjiaquan;黄家圈	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.189	38.0728	Getty TGN Jun 2017	
8535599	Shuixingcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8535599	CN	tgn:8535599	Shuixingcun;水兴村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.464789	24.405221	Getty TGN Jun 2017	
8535681	Yangtiancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8535681	CN	tgn:8535681	Yangtiancun;洋田村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.179969	23.791958	Getty TGN Jun 2017	
8535758	Jingnancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8535758	CN	tgn:8535758	Jingnancun;京南村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.421516	23.486237	Getty TGN Jun 2017	
8536002	Shibaxian	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8536002	CN	tgn:8536002	Shibaxian;十八岘	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.173	35.9529	Getty TGN Jun 2017	
8536048	Qijiaping	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8536048	CN	tgn:8536048	Qijiaping;祁家坪	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.265	35.6339	Getty TGN Jun 2017	
8536066	Fanjiazui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8536066	CN	tgn:8536066	Fanjiazui;范家咀	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.667	35.6377	Getty TGN Jun 2017	
8536427	Kushancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8536427	CN	tgn:8536427	Kushancun;库山村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.367544	30.145634	Getty TGN Jun 2017	
8537322	Xintiancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8537322	CN	tgn:8537322	Xintiancun;新田村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.108428	24.344312	Getty TGN Jun 2017	
8537363	Shenchencun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8537363	CN	tgn:8537363	Shenchencun;深沉村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.589148	30.151321	Getty TGN Jun 2017	
8537787	Fangzhai	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8537787	CN	tgn:8537787	Fangzhai;方寨	inhabited place	300008347	Gansu, Zhongguo, Asia, World	108.01	35.6114	Getty TGN Jun 2017	
8537827	Shangshenjia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8537827	CN	tgn:8537827	Shangshenjia;上沈家	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.962	35.1159	Getty TGN Jun 2017	
8537999	Xiejiazui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8537999	CN	tgn:8537999	Xiejiazui;谢家咀	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.959	36.0342	Getty TGN Jun 2017	
8538330	Wangdicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8538330	CN	tgn:8538330	Wangdicun;网地村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.539121	23.70899	Getty TGN Jun 2017	
8538473	Chikanke	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8538473	CN	tgn:8538473	Chikanke;池坎科	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.933	36.3593	Getty TGN Jun 2017	
8539007	Changshancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8539007	CN	tgn:8539007	Changshancun;长山村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.431737	30.368433	Getty TGN Jun 2017	
8539354	Dalingcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8539354	CN	tgn:8539354	Dalingcun;大岭村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.356432	30.940532	Getty TGN Jun 2017	
8539489	Xizhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8539489	CN	tgn:8539489	Xizhuang;西庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.949	35.5785	Getty TGN Jun 2017	
8540306	Langou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8540306	CN	tgn:8540306	Langou;兰沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.634	36.2812	Getty TGN Jun 2017	
8540634	Chenjiagou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8540634	CN	tgn:8540634	Chenjiagou;陈家沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.957	35.9091	Getty TGN Jun 2017	
8540961	Shendongcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8540961	CN	tgn:8540961	Shendongcun;神东村	inhabited place	300008347	Anhui, Zhongguo, Asia, World	117.348491	30.971631	Getty TGN Jun 2017	
8541196	Sahecun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8541196	CN	tgn:8541196	Sahecun;萨合村	inhabited place	300008347	Gansu, Zhongguo, Asia, World	102.068	34.0212	Getty TGN Jun 2017	
8541291	Yanjiazhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8541291	CN	tgn:8541291	Yanjiazhuang;阎家庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.584	35.3251	Getty TGN Jun 2017	
8542211	Dongzigou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542211	CN	tgn:8542211	Dongzigou;洞子沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.119	35.3151	Getty TGN Jun 2017	
8542228	Xiama	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542228	CN	tgn:8542228	Xiama;下麻	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.862	35.5343	Getty TGN Jun 2017	
8542390	Peijiatai	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542390	CN	tgn:8542390	Peijiatai;裴家台	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.194	35.4242	Getty TGN Jun 2017	
8542635	Beiyangcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542635	CN	tgn:8542635	Beiyangcun;北洋村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.467161	23.594442	Getty TGN Jun 2017	
8542916	Qintuanzhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542916	CN	tgn:8542916	Qintuanzhuang;秦团庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.223	37.0137	Getty TGN Jun 2017	
8542940	Zengjiagou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8542940	CN	tgn:8542940	Zengjiagou;曾家沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.166	36.1228	Getty TGN Jun 2017	
8543006	Zhangwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543006	CN	tgn:8543006	Zhangwan;掌湾	inhabited place	300008347	Gansu, Zhongguo, Asia, World	108.007	36.522	Getty TGN Jun 2017	
8543135	Ziyun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543135	CN	tgn:8543135	Ziyun;紫云	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.59	35.7915	Getty TGN Jun 2017	
8543190	Beiwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543190	CN	tgn:8543190	Beiwan;北湾	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.977	36.4135	Getty TGN Jun 2017	
8543238	Duanjiacha	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543238	CN	tgn:8543238	Duanjiacha;段家岔	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.201	35.7751	Getty TGN Jun 2017	
8543428	Chagancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543428	CN	tgn:8543428	Chagancun;差干村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	115.949841	24.885902	Getty TGN Jun 2017	
8543562	Longkoucun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543562	CN	tgn:8543562	Longkou;Longkoucun;龙口;龙口村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.686414	23.582119	Getty TGN Jun 2017	
8543577	Qishancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543577	CN	tgn:8543577	Qishancun;岐山村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.340596	23.585566	Getty TGN Jun 2017	
8543941	Bangecheng	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8543941	CN	tgn:8543941	Bangecheng;半个城	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.834	35.5062	Getty TGN Jun 2017	
8544037	Qiaojiacha	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8544037	CN	tgn:8544037	Qiaojiacha;乔家岔	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.932	35.7475	Getty TGN Jun 2017	
8544067	Sanfu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8544067	CN	tgn:8544067	Sanfu;三伏	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.005	35.7672	Getty TGN Jun 2017	
8545025	Laozhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8545025	CN	tgn:8545025	Laozhuang;老庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	103.788	35.3641	Getty TGN Jun 2017	
8545103	Lugou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8545103	CN	tgn:8545103	Lugou;芦沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.809	37.1788	Getty TGN Jun 2017	
8545780	Chenggouyi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8545780	CN	tgn:8545780	Chenggouyi;称钩驿	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.448	35.7072	Getty TGN Jun 2017	
8546022	Magangcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8546022	CN	tgn:8546022	Magangcun;马岗村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.818029	23.980391	Getty TGN Jun 2017	
8546324	Xijiangou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8546324	CN	tgn:8546324	Xijiangou;西尖沟	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.001	36.6596	Getty TGN Jun 2017	
8546548	Dongxia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8546548	CN	tgn:8546548	Dongxia;东峡	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.67	35.2201	Getty TGN Jun 2017	
8546874	Qiyuancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8546874	CN	tgn:8546874	Qiyuancun;杞园村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	115.890876	24.570912	Getty TGN Jun 2017	
8546919	Dingxincun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8546919	CN	tgn:8546919	Dingxincun;顶新村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.69472	23.914913	Getty TGN Jun 2017	
8547250	Shilipu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8547250	CN	tgn:8547250	Shilipu;十里铺	inhabited place	300008347	Gansu, Zhongguo, Asia, World	108.625	36.1063	Getty TGN Jun 2017	
8547308	Xianziliang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8547308	CN	tgn:8547308	Xianziliang;岘子梁	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.438	35.6806	Getty TGN Jun 2017	
8547470	Hezhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8547470	CN	tgn:8547470	Hezhuang;贺庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.028	35.2045	Getty TGN Jun 2017	
8547545	Yangjiachuan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8547545	CN	tgn:8547545	Yangjiachuan;杨家川	inhabited place	300008347	Gansu, Zhongguo, Asia, World	105.15	36.194	Getty TGN Jun 2017	
8547769	Shipancun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8547769	CN	tgn:8547769	Shipancun;石盘村	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	116.396287	24.503491	Getty TGN Jun 2017	
8548411	Shanwanzi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8548411	CN	tgn:8548411	Shanwanzi;山湾子	inhabited place	300008347	Jilin, Zhongguo, Asia, World	126.539903	45.193344	Getty TGN Jun 2017	
8548476	Xiaoshaoguo	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8548476	CN	tgn:8548476	Xiaoshaoguo;小烧锅	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.523078	42.648814	Getty TGN Jun 2017	
8548849	Beiyangzhan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8548849	CN	tgn:8548849	Beiyangzhan;北羊站	inhabited place	300008347	Jilin, Zhongguo, Asia, World	123.635923	43.799847	Getty TGN Jun 2017	
8549173	Linghoucun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8549173	CN	tgn:8549173	Linghoucun;岭后村	inhabited place	300008347	Fujian, Zhongguo, Asia, World	119.816951	27.168415	Getty TGN Jun 2017	
8549506	Fenghuang Tuozi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8549506	CN	tgn:8549506	Fenghuang Tuozi;凤凰坨子	inhabited place	300008347	Jilin, Zhongguo, Asia, World	123.22968	46.260726	Getty TGN Jun 2017	
8549529	Qiange	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8549529	CN	tgn:8549529	Qiange;前格	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.016789	25.64541	Getty TGN Jun 2017	
8549839	Donghuanzidong	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8549839	CN	tgn:8549839	Donghuanzidong;东獾子洞	inhabited place	300008347	Jilin, Zhongguo, Asia, World	124.821856	44.582609	Getty TGN Jun 2017	
8550051	Sanhedian	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550051	CN	tgn:8550051	Sanhedian;三合店	inhabited place	300008347	Jilin, Zhongguo, Asia, World	126.969583	44.559181	Getty TGN Jun 2017	
8550081	Banla Shanzicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550081	CN	tgn:8550081	Banla Shanzicun;半拉山子村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.933022	44.065056	Getty TGN Jun 2017	
8550275	Dashigou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550275	CN	tgn:8550275	Dashigou;大石沟	inhabited place	300008347	Jilin, Zhongguo, Asia, World	126.609998	43.555713	Getty TGN Jun 2017	
8550329	Wentai	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550329	CN	tgn:8550329	Wentai;文太	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.09046	25.475359	Getty TGN Jun 2017	
8550508	Qianchengcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550508	CN	tgn:8550508	Qianchengcun;前程村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	123.223383	45.003171	Getty TGN Jun 2017	
8550707	Yupu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8550707	CN	tgn:8550707	Yupu;玉浦	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.631234	24.769089	Getty TGN Jun 2017	
8551006	Fanjia Wopeng	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8551006	CN	tgn:8551006	Fanjia Wopeng;范家窝棚	inhabited place	300008347	Jilin, Zhongguo, Asia, World	126.478198	44.898626	Getty TGN Jun 2017	
8551038	Jiangshangcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8551038	CN	tgn:8551038	Jiangshangcun;将上村	inhabited place	300008347	Fujian, Zhongguo, Asia, World	116.80583	26.971011	Getty TGN Jun 2017	
8551370	Shangjinlou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8551370	CN	tgn:8551370	Shangjinlou;上靳楼	inhabited place	300008347	Henan, Zhongguo, Asia, World	112.297296	33.517939	Getty TGN Jun 2017	
8551521	Xiqian	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8551521	CN	tgn:8551521	Xiqian;溪墘	inhabited place	300008347	Fujian, Zhongguo, Asia, World	119.542903	27.536813	Getty TGN Jun 2017	
8551995	Dayushu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8551995	CN	tgn:8551995	Dayushu;大榆树	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.286804	42.894745	Getty TGN Jun 2017	
8552018	Peiyingcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8552018	CN	tgn:8552018	Peiyingcun;培英村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.454878	42.878009	Getty TGN Jun 2017	
8552552	Xiaoquanyangou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8552552	CN	tgn:8552552	Xiaoquanyangou;小泉眼沟	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.681252	44.077821	Getty TGN Jun 2017	
8552618	Yaojiacun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8552618	CN	tgn:8552618	Yaojiacun;姚家村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.876168	44.776365	Getty TGN Jun 2017	
8552757	Jinshan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8552757	CN	tgn:8552757	Jinshan;金山	inhabited place	300008347	Fujian, Zhongguo, Asia, World	117.83481	25.772359	Getty TGN Jun 2017	
8552916	Hongtu Dongtun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8552916	CN	tgn:8552916	Hongtu Dongtun;红土东屯	inhabited place	300008347	Jilin, Zhongguo, Asia, World	126.00663	42.931531	Getty TGN Jun 2017	
8553066	Dazhangzhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8553066	CN	tgn:8553066	Dazhangzhuang;大张庄	inhabited place	300008347	Henan, Zhongguo, Asia, World	113.359118	32.588142	Getty TGN Jun 2017	
8553374	Yuantan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8553374	CN	tgn:8553374	Yuantan;元潭	inhabited place	300008347	Fujian, Zhongguo, Asia, World	119.541439	27.287711	Getty TGN Jun 2017	
8553678	Kengli	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8553678	CN	tgn:8553678	Kengli;坑里	inhabited place	300008347	Fujian, Zhongguo, Asia, World	117.885169	25.602902	Getty TGN Jun 2017	
8554163	Xiaoxianzijing	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554163	CN	tgn:8554163	Xiaoxianzijing;小咸字井	inhabited place	300008347	Jilin, Zhongguo, Asia, World	124.262298	45.048976	Getty TGN Jun 2017	
8554360	Tiebeicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554360	CN	tgn:8554360	Tiebeicun;铁北村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.973491	44.84461	Getty TGN Jun 2017	
8554665	Yuanneicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554665	CN	tgn:8554665	Yuanneicun;园内村	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.490181	25.046065	Getty TGN Jun 2017	
8554674	Shantan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554674	CN	tgn:8554674	Shantan;善坛	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.044592	25.050746	Getty TGN Jun 2017	
8554776	Xianjing	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554776	CN	tgn:8554776	Xianjing;仙景	inhabited place	300008347	Fujian, Zhongguo, Asia, World	118.007249	25.032339	Getty TGN Jun 2017	
8554812	Xiaolizhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554812	CN	tgn:8554812	Xiaolizhuang;小李庄	inhabited place	300008347	Henan, Zhongguo, Asia, World	112.663538	33.307663	Getty TGN Jun 2017	
8554883	Fantang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554883	CN	tgn:8554883	Fantai;Fantang;范台;范堂	inhabited place	300008347	Henan, Zhongguo, Asia, World	113.640667	33.591682	Getty TGN Jun 2017	
8554977	Yuejincun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8554977	CN	tgn:8554977	Yuejincun;跃进村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	125.094529	45.102794	Getty TGN Jun 2017	
8555062	Tahoucun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8555062	CN	tgn:8555062	Tahoucun;塔后村	inhabited place	300008347	Fujian, Zhongguo, Asia, World	119.909926	27.091161	Getty TGN Jun 2017	
